Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Gambia,2705995,14-05-2021,5940,0.219512601
Gambia,2705995,15-05-2021,5940,0.219512601
Gambia,2705995,16-05-2021,5940,0.219512601
Mozambique,32969520,19-06-2021,72367,0.219496675
Guinea,13859349,01-10-2021,30420,0.219490829
Cote d'Ivoire,28160548,03-12-2021,61794,0.21943465
Guinea,13859349,30-09-2021,30411,0.219425891
Syria,22125242,04-12-2021,48538,0.219378391
Cote d'Ivoire,28160548,02-12-2021,61775,0.21936718
Zimbabwe,16320539,21-02-2021,35796,0.219330992
Cote d'Ivoire,28160548,01-12-2021,61758,0.219306812
Gambia,2705995,11-05-2021,5934,0.219290871
Gambia,2705995,12-05-2021,5934,0.219290871
Gambia,2705995,13-05-2021,5934,0.219290871
Guinea,13859349,29-09-2021,30392,0.219288799
Ethiopia,123379928,27-05-2021,270527,0.21926338
Egypt,110990096,14-05-2021,243317,0.219224065
Guinea,13859349,28-09-2021,30382,0.219216646
Senegal,17316452,23-03-2021,37958,0.219201947
Cote d'Ivoire,28160548,30-11-2021,61724,0.219186076
Zimbabwe,16320539,20-02-2021,35768,0.219159429
Cote d'Ivoire,28160548,29-11-2021,61712,0.219143463
Pakistan,235824864,15-01-2021,516770,0.219132958
Cote d'Ivoire,28160548,28-11-2021,61708,0.219129258
Sri Lanka,21832150,09-01-2021,47840,0.21912638
Cote d'Ivoire,28160548,27-11-2021,61704,0.219115054
Gambia,2705995,09-05-2021,5929,0.219106096
Gambia,2705995,10-05-2021,5929,0.219106096
Guinea,13859349,27-09-2021,30364,0.21908677
Guinea,13859349,26-09-2021,30362,0.219072339
Cote d'Ivoire,28160548,26-11-2021,61686,0.219051135
Syria,22125242,03-12-2021,48452,0.218989695
Senegal,17316452,22-03-2021,37920,0.218982503
Ethiopia,123379928,26-05-2021,270180,0.218982135
Malawi,20405318,20-07-2021,44684,0.21898213
Cote d'Ivoire,28160548,25-11-2021,61665,0.218976563
Guinea,13859349,25-09-2021,30348,0.218971324
Low income,737604900,15-12-2021,1615080,0.218962754
Cote d'Ivoire,28160548,24-11-2021,61660,0.218958807
Gambia,2705995,06-05-2021,5925,0.218958276
Gambia,2705995,07-05-2021,5925,0.218958276
Gambia,2705995,08-05-2021,5925,0.218958276
South Korea,51815808,16-04-2021,113444,0.218937047
Guinea,13859349,24-09-2021,30343,0.218935247
Cote d'Ivoire,28160548,23-11-2021,61652,0.218930399
Haiti,11585003,30-11-2021,25351,0.218826012
Zimbabwe,16320539,19-02-2021,35710,0.218804048
Mozambique,32969520,18-06-2021,72123,0.218756597
Guinea,13859349,23-09-2021,30318,0.218754864
Cote d'Ivoire,28160548,21-11-2021,61591,0.218713784
Cote d'Ivoire,28160548,22-11-2021,61591,0.218713784
Cambodia,16767851,10-06-2021,36666,0.218668451
Cote d'Ivoire,28160548,20-11-2021,61577,0.218664069
Ethiopia,123379928,25-05-2021,269782,0.218659554
Guinea,13859349,21-09-2021,30303,0.218646633
Guinea,13859349,22-09-2021,30303,0.218646633
Cote d'Ivoire,28160548,19-11-2021,61568,0.218632109
Cote d'Ivoire,28160548,18-11-2021,61553,0.218578843
Congo,5970430,21-07-2021,13050,0.218577221
Congo,5970430,22-07-2021,13050,0.218577221
Congo,5970430,20-07-2021,13050,0.218577221
Syria,22125242,02-12-2021,48357,0.218560321
Gambia,2705995,04-05-2021,5914,0.218551771
Gambia,2705995,05-05-2021,5914,0.218551771
Cote d'Ivoire,28160548,17-11-2021,61536,0.218518475
Afghanistan,41128772,13-06-2021,89861,0.218486951
Senegal,17316452,21-03-2021,37833,0.218480091
Cote d'Ivoire,28160548,16-11-2021,61523,0.218472311
Ethiopia,123379928,24-05-2021,269500,0.218430992
Cote d'Ivoire,28160548,14-11-2021,61511,0.218429698
Cote d'Ivoire,28160548,15-11-2021,61511,0.218429698
Guinea,13859349,20-09-2021,30271,0.218415742
Cote d'Ivoire,28160548,13-11-2021,61503,0.21840129
Haiti,11585003,29-11-2021,25296,0.21835126
Cote d'Ivoire,28160548,11-11-2021,61486,0.218340922
Cote d'Ivoire,28160548,12-11-2021,61486,0.218340922
Low income,737604900,14-12-2021,1610024,0.218277292
Cote d'Ivoire,28160548,10-11-2021,61458,0.218241492
Cote d'Ivoire,28160548,09-11-2021,61442,0.218184675
Ethiopia,123379928,23-05-2021,269194,0.218182977
Mozambique,32969520,17-06-2021,71929,0.218168175
Syria,22125242,01-12-2021,48267,0.218153546
Egypt,110990096,13-05-2021,242120,0.21814559
Cote d'Ivoire,28160548,08-11-2021,61426,0.218127858
Cote d'Ivoire,28160548,07-11-2021,61421,0.218110102
Rwanda,13776702,18-06-2021,30048,0.218107353
Pakistan,235824864,14-01-2021,514338,0.218101684
Haiti,11585003,28-11-2021,25265,0.218083673
Ghana,33475870,10-02-2021,73003,0.218076483
Ghana,33475870,09-02-2021,73003,0.218076483
Gambia,2705995,03-05-2021,5901,0.218071356
Gambia,2705995,02-05-2021,5901,0.218071356
Cote d'Ivoire,28160548,06-11-2021,61404,0.218049734
Oceania,45038860,26-07-2021,98202,0.218038378
Central African Republic,5579148,27-12-2021,12163,0.218008198
Central African Republic,5579148,28-12-2021,12163,0.218008198
Central African Republic,5579148,29-12-2021,12163,0.218008198
Central African Republic,5579148,30-12-2021,12163,0.218008198
Central African Republic,5579148,31-12-2021,12163,0.218008198
Africa,1426736614,12-01-2021,3110152,0.217990621
Cote d'Ivoire,28160548,05-11-2021,61387,0.217989366
Gambia,2705995,30-04-2021,5898,0.217960491
Gambia,2705995,01-05-2021,5898,0.217960491
Ethiopia,123379928,22-05-2021,268901,0.217945499
Cote d'Ivoire,28160548,04-11-2021,61370,0.217928998
Guinea-Bissau,2105580,03-08-2021,4588,0.217897207
Low income,737604900,13-12-2021,1607159,0.217888873
Cote d'Ivoire,28160548,03-11-2021,61330,0.217786955
Zimbabwe,16320539,18-02-2021,35543,0.217780798
Cote d'Ivoire,28160548,02-11-2021,61319,0.217747893
Cote d'Ivoire,28160548,01-11-2021,61311,0.217719485
Syria,22125242,30-11-2021,48170,0.217715133
Congo,5970430,19-07-2021,12998,0.217706262
Low income,737604900,12-12-2021,1605775,0.217701238
South Korea,51815808,15-04-2021,112789,0.217672954
Senegal,17316452,20-03-2021,37693,0.217671611
Cote d'Ivoire,28160548,31-10-2021,61297,0.21766977
Mozambique,32969520,16-06-2021,71764,0.217667713
Cote d'Ivoire,28160548,30-10-2021,61292,0.217652014
Bhutan,782457,07-06-2021,1703,0.217647743
Ethiopia,123379928,21-05-2021,268520,0.217636697
Low income,737604900,11-12-2021,1604877,0.217579493
Cote d'Ivoire,28160548,29-10-2021,61271,0.217577442
Cote d'Ivoire,28160548,28-10-2021,61267,0.217563238
Gambia,2705995,29-04-2021,5887,0.217553987
Kenya,54027484,18-03-2021,117535,0.217546684
Haiti,11585003,27-11-2021,25202,0.217539866
Cote d'Ivoire,28160548,27-10-2021,61252,0.217509972
Gambia,2705995,28-04-2021,5885,0.217480077
Eritrea,3684041,31-12-2021,8011,0.217451434
Guinea,13859349,17-09-2021,30136,0.217441671
Guinea,13859349,18-09-2021,30136,0.217441671
Guinea,13859349,19-09-2021,30136,0.217441671
Guinea,13859349,16-09-2021,30136,0.217441671
Cote d'Ivoire,28160548,26-10-2021,61221,0.217399889
Gambia,2705995,27-04-2021,5882,0.217369212
Cote d'Ivoire,28160548,25-10-2021,61208,0.217353725
Laos,7529477,07-09-2021,16365,0.217345773
Mozambique,32969520,15-06-2021,71651,0.217324972
Haiti,11585003,26-11-2021,25175,0.217306806
Low income,737604900,10-12-2021,1602746,0.217290585
Syria,22125242,29-11-2021,48068,0.217254121
Cote d'Ivoire,28160548,24-10-2021,61178,0.217247193
Cote d'Ivoire,28160548,23-10-2021,61178,0.217247193
Ethiopia,123379928,20-05-2021,268035,0.217243602
Cote d'Ivoire,28160548,22-10-2021,61152,0.217154865
New Zealand,5185289,27-11-2021,11260,0.217152795
Cote d'Ivoire,28160548,21-10-2021,61139,0.217108701
Pakistan,235824864,13-01-2021,511921,0.217076771
Guinea,13859349,14-09-2021,30085,0.217073688
Guinea,13859349,15-09-2021,30085,0.217073688
Mozambique,32969520,14-06-2021,71568,0.217073224
Egypt,110990096,12-05-2021,240927,0.21707072
Haiti,11585003,25-11-2021,25146,0.217056482
Zimbabwe,16320539,17-02-2021,35423,0.217045528
Cote d'Ivoire,28160548,20-10-2021,61113,0.217016373
Low income,737604900,09-12-2021,1600556,0.216993678
Mozambique,32969520,13-06-2021,71538,0.216982231
Cote d'Ivoire,28160548,19-10-2021,61089,0.216931148
Ethiopia,123379928,19-05-2021,267597,0.216888601
Cote d'Ivoire,28160548,18-10-2021,61072,0.21687078
Low income,737604900,08-12-2021,1599488,0.216848885
Guinea,13859349,13-09-2021,30047,0.216799505
Senegal,17316452,19-03-2021,37541,0.216793833
Syria,22125242,28-11-2021,47965,0.216788589
Cote d'Ivoire,28160548,17-10-2021,61038,0.216750043
Mozambique,32969520,12-06-2021,71461,0.216748682
Low income,737604900,07-12-2021,1598395,0.216700703
Sri Lanka,21832150,08-01-2021,47305,0.216675866
Guinea,13859349,12-09-2021,30029,0.216669629
Eritrea,3684041,30-12-2021,7982,0.216664255
Congo,5970430,16-07-2021,12933,0.216617564
Congo,5970430,17-07-2021,12933,0.216617564
Congo,5970430,18-07-2021,12933,0.216617564
Congo,5970430,15-07-2021,12933,0.216617564
Cote d'Ivoire,28160548,16-10-2021,60982,0.216551184
Cote d'Ivoire,28160548,15-10-2021,60982,0.216551184
Low income,737604900,06-12-2021,1597009,0.216512797
Ethiopia,123379928,18-05-2021,267100,0.21648578
Zambia,20017670,22-01-2021,43333,0.216473745
Guinea,13859349,11-09-2021,30001,0.216467599
Gambia,2705995,24-04-2021,5857,0.216445337
Gambia,2705995,25-04-2021,5857,0.216445337
Gambia,2705995,26-04-2021,5857,0.216445337
Saint Vincent and the Grenadines,103959,09-01-2021,225,0.216431478
Mozambique,32969520,11-06-2021,71355,0.216427173
Cote d'Ivoire,28160548,14-10-2021,60942,0.216409141
Zimbabwe,16320539,16-02-2021,35315,0.216383785
South Korea,51815808,14-04-2021,112117,0.216376053
Guinea,13859349,10-09-2021,29987,0.216366584
Haiti,11585003,24-11-2021,25062,0.216331407
Low income,737604900,05-12-2021,1595135,0.216258732
Mozambique,32969520,10-06-2021,71279,0.216196657
Low income,737604900,04-12-2021,1594664,0.216194876
Cote d'Ivoire,28160548,13-10-2021,60878,0.216181873
Cote d'Ivoire,28160548,12-10-2021,60878,0.216181873
Togo,8848700,20-08-2021,19128,0.216167347
Togo,8848700,21-08-2021,19128,0.216167347
Africa,1426736614,11-01-2021,3084082,0.216163374
Senegal,17316452,18-03-2021,37428,0.216141274
Haiti,11585003,23-11-2021,25039,0.216132875
Cambodia,16767851,09-06-2021,36240,0.216127875
Guinea,13859349,09-09-2021,29953,0.216121262
Ethiopia,123379928,17-05-2021,266646,0.216117811
Mozambique,32969520,09-06-2021,71239,0.216075333
Australia,26177410,01-09-2021,56560,0.216064156
Ghana,33475870,08-02-2021,72328,0.216060105
Low income,737604900,03-12-2021,1593640,0.216056048
Haiti,11585003,22-11-2021,25027,0.216029292
Cote d'Ivoire,28160548,11-10-2021,60829,0.21600787
Egypt,110990096,11-05-2021,239740,0.216001255
Cote d'Ivoire,28160548,10-10-2021,60819,0.21597236
Greenland,56494,01-08-2021,122,0.215952137
Greenland,56494,02-08-2021,122,0.215952137
Haiti,11585003,21-11-2021,25016,0.215934342
Papua New Guinea,10142625,07-10-2021,21896,0.215880997
Syria,22125242,27-11-2021,47764,0.215880125
Syria,22125242,26-11-2021,47764,0.215880125
Low income,737604900,02-12-2021,1592331,0.215878582
Guinea,13859349,08-09-2021,29918,0.215868725
Cote d'Ivoire,28160548,09-10-2021,60785,0.215851623
Mozambique,32969520,08-06-2021,71165,0.215850883
Zimbabwe,16320539,15-02-2021,35222,0.215813951
Ethiopia,123379928,16-05-2021,266264,0.215808199
Mozambique,32969520,07-06-2021,71145,0.215790221
Pakistan,235824864,12-01-2021,508824,0.215763508
Low income,737604900,01-12-2021,1591475,0.215762531
Afghanistan,41128772,12-06-2021,88740,0.215761365
Angola,35588996,28-12-2021,76787,0.215760512
Eritrea,3684041,29-12-2021,7948,0.215741356
Mozambique,32969520,06-06-2021,71114,0.215696195
Low income,737604900,30-11-2021,1590672,0.215653665
Bhutan,782457,06-06-2021,1687,0.215602902
Mozambique,32969520,05-06-2021,71082,0.215599135
Japan,123951696,07-01-2021,267225,0.215588014
Guinea,13859349,07-09-2021,29877,0.215572896
Haiti,11585003,20-11-2021,24974,0.215571804
Haiti,11585003,19-11-2021,24974,0.215571804
Cote d'Ivoire,28160548,08-10-2021,60691,0.215517823
Zimbabwe,16320539,14-02-2021,35172,0.215507588
Low income,737604900,29-11-2021,1589585,0.215506296
Guinea,13859349,06-09-2021,29864,0.215479097
Ethiopia,123379928,15-05-2021,265832,0.215458061
Syria,22125242,25-11-2021,47664,0.215428152
Mozambique,32969520,04-06-2021,71019,0.21540805
Haiti,11585003,18-11-2021,24950,0.21536464
Cote d'Ivoire,28160548,07-10-2021,60641,0.21534027
Guinea,13859349,05-09-2021,29842,0.215320359
Guinea,13859349,04-09-2021,29842,0.215320359
Low income,737604900,28-11-2021,1587935,0.215282599
Eritrea,3684041,28-12-2021,7931,0.215279906
Kenya,54027484,17-03-2021,116310,0.21527932
Mozambique,32969520,03-06-2021,70965,0.215244262
Haiti,11585003,17-11-2021,24936,0.215243794
Low income,737604900,27-11-2021,1587508,0.215224709
Thailand,71697024,30-05-2021,154307,0.215220927
Barbados,281646,04-01-2021,606,0.215163716
Low income,737604900,26-11-2021,1586974,0.215152313
Senegal,17316452,17-03-2021,37254,0.215136449
Ethiopia,123379928,14-05-2021,265413,0.215118459
Mozambique,32969520,02-06-2021,70923,0.215116872
Cote d'Ivoire,28160548,06-10-2021,60573,0.215098797
Zimbabwe,16320539,13-02-2021,35104,0.215090935
Gambia,2705995,23-04-2021,5820,0.215078003
Gambia,2705995,22-04-2021,5820,0.215078003
Low income,737604900,25-11-2021,1586382,0.215072053
South Korea,51815808,13-04-2021,111419,0.215028973
Cuba,11212198,28-01-2021,24105,0.214989068
Low income,737604900,24-11-2021,1585629,0.214969966
Bhutan,782457,05-06-2021,1682,0.214963889
Syria,22125242,24-11-2021,47558,0.214949061
Egypt,110990096,10-05-2021,238560,0.214938097
Mozambique,32969520,01-06-2021,70850,0.214895455
Low income,737604900,23-11-2021,1584983,0.214882385
Pakistan,235824864,11-01-2021,506701,0.214863264
Rwanda,13776702,17-06-2021,29597,0.21483371
Haiti,11585003,16-11-2021,24883,0.214786306
Cote d'Ivoire,28160548,05-10-2021,60481,0.214772099
Ethiopia,123379928,13-05-2021,264960,0.214751301
Malawi,20405318,19-07-2021,43817,0.214733238
Zimbabwe,16320539,12-02-2021,35045,0.214729428
Mozambique,32969520,31-05-2021,70795,0.214728634
Low income,737604900,22-11-2021,1583790,0.214720645
Mozambique,32969520,30-05-2021,70780,0.214683138
Low income,737604900,21-11-2021,1582933,0.214604458
Guinea,13859349,03-09-2021,29742,0.214598824
Cote d'Ivoire,28160548,04-10-2021,60424,0.214569688
Cote d'Ivoire,28160548,03-10-2021,60424,0.214569688
Low income,737604900,20-11-2021,1582454,0.214539518
Oceania,45038860,25-07-2021,96626,0.214539178
Mozambique,32969520,29-05-2021,70724,0.214513284
Eritrea,3684041,27-12-2021,7902,0.214492727
Low income,737604900,19-11-2021,1581970,0.214473901
Syria,22125242,23-11-2021,47448,0.214451892
Mozambique,32969520,28-05-2021,70697,0.21443139
Dominica,72758,12-03-2021,156,0.214409412
Dominica,72758,13-03-2021,156,0.214409412
Dominica,72758,14-03-2021,156,0.214409412
Dominica,72758,15-03-2021,156,0.214409412
Dominica,72758,16-03-2021,156,0.214409412
Dominica,72758,17-03-2021,156,0.214409412
Dominica,72758,18-03-2021,156,0.214409412
Dominica,72758,19-03-2021,156,0.214409412
Dominica,72758,20-03-2021,156,0.214409412
Dominica,72758,21-03-2021,156,0.214409412
Dominica,72758,22-03-2021,156,0.214409412
Dominica,72758,23-03-2021,156,0.214409412
Cote d'Ivoire,28160548,02-10-2021,60376,0.214399237
Central African Republic,5579148,13-12-2021,11961,0.214387573
Central African Republic,5579148,14-12-2021,11961,0.214387573
Central African Republic,5579148,15-12-2021,11961,0.214387573
Central African Republic,5579148,16-12-2021,11961,0.214387573
Central African Republic,5579148,17-12-2021,11961,0.214387573
Central African Republic,5579148,18-12-2021,11961,0.214387573
Central African Republic,5579148,19-12-2021,11961,0.214387573
Central African Republic,5579148,20-12-2021,11961,0.214387573
Central African Republic,5579148,21-12-2021,11961,0.214387573
Central African Republic,5579148,22-12-2021,11961,0.214387573
Central African Republic,5579148,23-12-2021,11961,0.214387573
Central African Republic,5579148,24-12-2021,11961,0.214387573
Central African Republic,5579148,25-12-2021,11961,0.214387573
Central African Republic,5579148,26-12-2021,11961,0.214387573
Low income,737604900,18-11-2021,1581129,0.214359883
Mozambique,32969520,27-05-2021,70673,0.214358596
Antigua and Barbuda,93772,25-01-2021,201,0.214349699
Antigua and Barbuda,93772,26-01-2021,201,0.214349699
New Zealand,5185289,26-11-2021,11114,0.214337137
Mozambique,32969520,26-05-2021,70651,0.214291867
Sri Lanka,21832150,07-01-2021,46780,0.214271155
Ethiopia,123379928,12-05-2021,264367,0.214270671
Low income,737604900,17-11-2021,1580387,0.214259287
Cote d'Ivoire,28160548,01-10-2021,60335,0.214253643
Mozambique,32969520,25-05-2021,70636,0.214246371
Haiti,11585003,15-11-2021,24819,0.214233868
Congo,5970430,06-07-2021,12790,0.214222426
Congo,5970430,07-07-2021,12790,0.214222426
Congo,5970430,08-07-2021,12790,0.214222426
Congo,5970430,09-07-2021,12790,0.214222426
Congo,5970430,10-07-2021,12790,0.214222426
Congo,5970430,11-07-2021,12790,0.214222426
Congo,5970430,12-07-2021,12790,0.214222426
Congo,5970430,13-07-2021,12790,0.214222426
Congo,5970430,14-07-2021,12790,0.214222426
Congo,5970430,05-07-2021,12790,0.214222426
Africa,1426736614,10-01-2021,3056084,0.214200993
Low income,737604900,16-11-2021,1579685,0.214164114
Mozambique,32969520,24-05-2021,70606,0.214155378
Mozambique,32969520,23-05-2021,70590,0.214106848
Eritrea,3684041,26-12-2021,7886,0.214058421
Low income,737604900,15-11-2021,1578800,0.214044131
Mozambique,32969520,22-05-2021,70568,0.21404012
Senegal,17316452,16-03-2021,37062,0.214027677
Mozambique,32969520,21-05-2021,70551,0.213988557
Timor,1341298,06-05-2021,2870,0.213971839
Cote d'Ivoire,28160548,30-09-2021,60253,0.213962456
Low income,737604900,14-11-2021,1577929,0.213926046
Syria,22125242,22-11-2021,47331,0.213923084
Mozambique,32969520,20-05-2021,70527,0.213915762
Egypt,110990096,09-05-2021,237410,0.213901968
Gambia,2705995,21-04-2021,5788,0.213895443
Mozambique,32969520,19-05-2021,70509,0.213861166
Low income,737604900,13-11-2021,1577405,0.213855006
Pakistan,235824864,10-01-2021,504293,0.213842167
Haiti,11585003,14-11-2021,24768,0.213793643
Mozambique,32969520,18-05-2021,70485,0.213788372
Gambia,2705995,20-04-2021,5784,0.213747623
Low income,737604900,12-11-2021,1576503,0.213732718
Mozambique,32969520,17-05-2021,70463,0.213721644
Ethiopia,123379928,11-05-2021,263672,0.213707371
Eritrea,3684041,25-12-2021,7873,0.213705548
Mozambique,32969520,16-05-2021,70442,0.213657948
Senegal,17316452,15-03-2021,36996,0.213646537
Low income,737604900,11-11-2021,1575793,0.21363646
Guinea-Bissau,2105580,01-08-2021,4498,0.21362285
Guinea-Bissau,2105580,02-08-2021,4498,0.21362285
Zimbabwe,16320539,11-02-2021,34864,0.213620396
Zimbabwe,16320539,10-02-2021,34864,0.213620396
South Korea,51815808,12-04-2021,110688,0.213618207
Guinea,13859349,02-09-2021,29605,0.213610322
Mozambique,32969520,15-05-2021,70410,0.213560889
Cote d'Ivoire,28160548,29-09-2021,60138,0.213554083
Central African Republic,5579148,10-12-2021,11912,0.213509303
Central African Republic,5579148,11-12-2021,11912,0.213509303
Central African Republic,5579148,12-12-2021,11912,0.213509303
Low income,737604900,10-11-2021,1574653,0.213481906
Mozambique,32969520,14-05-2021,70361,0.213412267
Syria,22125242,21-11-2021,47212,0.213385237
Low income,737604900,09-11-2021,1573820,0.213368973
Papua New Guinea,10142625,06-10-2021,21640,0.213356996
Bhutan,782457,04-06-2021,1669,0.213302456
Haiti,11585003,13-11-2021,24710,0.213292996
Mozambique,32969520,13-05-2021,70315,0.213272744
Afghanistan,41128772,11-06-2021,87716,0.213271624
Laos,7529477,06-09-2021,16058,0.213268465
Ethiopia,123379928,10-05-2021,263120,0.213259972
Mozambique,32969520,12-05-2021,70287,0.213187817
Mozambique,32969520,10-05-2021,70283,0.213175685
Low income,737604900,08-11-2021,1572349,0.213169544
Eritrea,3684041,24-12-2021,7853,0.213162666
Haiti,11585003,12-11-2021,24694,0.213154887
Guinea,13859349,01-09-2021,29541,0.21314854
Cote d'Ivoire,28160548,28-09-2021,60020,0.213135057
Mozambique,32969520,11-05-2021,70267,0.213127155
Zimbabwe,16320539,09-02-2021,34781,0.213111834
Pakistan,235824864,09-01-2021,502416,0.213046238
Senegal,17316452,14-03-2021,36892,0.213045952
Malawi,20405318,18-07-2021,43470,0.213032701
Cote d'Ivoire,28160548,27-09-2021,59977,0.212982361
Low income,737604900,07-11-2021,1570951,0.212980011
Mozambique,32969520,09-05-2021,70212,0.212960334
Low income,737604900,06-11-2021,1570596,0.212931883
Saint Lucia,179872,07-01-2021,383,0.212929194
Ethiopia,123379928,09-05-2021,262702,0.212921181
Kenya,54027484,16-03-2021,115031,0.212912006
Egypt,110990096,08-05-2021,236272,0.212876652
Guinea,13859349,31-08-2021,29501,0.212859926
Low income,737604900,05-11-2021,1570024,0.212854334
Syria,22125242,20-11-2021,47091,0.21283835
